SK_ID_CURR,TARGET
100001,0.09482977219773198
100005,0.08536070033981152
100013,0.056005963415869255
100028,0.06263522141008736
100038,0.10024901429604119
100042,0.09340494409808979
100057,0.040485052475302805
100065,0.0583879014464979
100066,0.05143328019711166
100067,0.16837986850836123
100074,0.06870911056046813
100090,0.07322701977776024
100091,0.08793094136318373
100092,0.10067958240042765
100106,0.06437186448703677
100107,0.15369325676380197
100109,0.09391754985278579
100117,0.04542891679835954
100128,0.12123237127937662
100141,0.0827712365047869
100150,0.06409427294148441
100168,0.036682945626168355
100169,0.0954329037649173
100170,0.14840523901353794
100171,0.07650549327831331
100172,0.10039630570804549
100184,0.11220278610974539
100187,0.06797888804339883
100212,0.048950678795197246
100222,0.08391216427459751
100223,0.05192754690581307
100232,0.047336413584642204
100241,0.12489286544969254
100245,0.06857969507436179
100253,0.04747354784010394
100256,0.1092222513274891
100271,0.047997623022575826
100278,0.13499483182066055
100280,0.06062490512066158
100306,0.11309701491772556
100311,0.11055184861418307
100312,0.05028965783340731
100330,0.11391947417582603
100331,0.0488381723076949
100352,0.09833556667715097
100358,0.0939503221987465
100367,0.05387313662850955
100382,0.11296684845491893
100384,0.13977117741386577
100385,0.09026083560705533
100386,0.07087737986119577
100399,0.03750274662551121
100404,0.062273415408891426
100416,0.0628656280764365
100422,0.07615081262387718
100426,0.07774869033381679
100438,0.055824303868728026
100444,0.08132753950516135
100445,0.12012164950351512
100446,0.08796082092206754
100447,0.04187644395191081
100450,0.09176283280653663
100466,0.04736325794684789
100483,0.04538693129838101
100484,0.054127022136709425
100494,0.06518440201294375
100510,0.10677945051589116
100512,0.05295401120217742
100517,0.08628279957112334
100548,0.07172099170615531
100551,0.06736161611019484
100552,0.07637013243302224
100553,0.03979107652452398
100561,0.14923238574535114
100568,0.17756557775032722
100569,0.051569025123304676
100591,0.08812219106539386
100592,0.05603548974540699
100602,0.08914509372037535
100607,0.059847504753282973
100613,0.061173368395092124
100617,0.11698968083095426
100618,0.0883141835938196
100622,0.08717253275042365
100625,0.11140619771855832
100677,0.12138926043985332
100699,0.05796600276851702
100702,0.18226597470349323
100711,0.0642400791747563
100729,0.07080756911333479
100740,0.15998759182305833
100744,0.11241915530400325
100745,0.06648485721178844
100747,0.08239417392582778
100751,0.15606951883228043
100752,0.07394189550311699
100753,0.16614424748041387
100754,0.16083911218227187
100760,0.05293502043216623
100762,0.09441960527928898
100763,0.09789158498956134
100765,0.05198193211033536
100770,0.11346007646758405
100772,0.0522268878336594
100777,0.04479566257838601
100791,0.06725628169921789
100792,0.04619391408124133
100797,0.06226371742913262
100823,0.09356928625110142
100826,0.061389959908933874
100830,0.10872257164940104
100836,0.10334151414707883
100872,0.07454056064316367
100910,0.09149262157758792
100913,0.16236907183644644
100918,0.0820807734781885
100931,0.05049376057502155
100952,0.04506716480743991
100953,0.0488749907399362
100965,0.1402203893990203
100970,0.05179034532164426
100982,0.11716523289118644
100983,0.18834476545284123
100984,0.10221096787513892
100987,0.07369324970431329
100997,0.0713302142297219
100998,0.12929035596547073
101002,0.10431419622167316
101005,0.12071079428255865
101008,0.13507486768184476
101020,0.05934016141190064
101021,0.08710340607661733
101024,0.052476235218131516
101025,0.16131568396598528
101026,0.08532983321739232
101031,0.047911469664026436
101041,0.0436643501706284
101051,0.05478579639382568
101055,0.07070257310453051
101056,0.19980116629613723
101057,0.06467927107959764
101064,0.05313999292748836
101079,0.12087810632271806
101087,0.05914138257956366
101090,0.07573903760286141
101092,0.04946867539921552
101097,0.12357641714853132
101099,0.04334530626704538
101107,0.08809669412975836
101118,0.06651971102510083
101125,0.061008612237620385
101126,0.040966214728226105
101128,0.054402792670056446
101136,0.14923623525900628
101140,0.1285570889581624
101149,0.10365236951636765
101160,0.07546275363029843
101169,0.119859010573484
101181,0.07406275427922333
101186,0.044447324844242304
101190,0.07776206540702843
101193,0.09760660917961911
101194,0.10797850906982438
101198,0.10991248907174027
101200,0.07827157002506124
101204,0.049832664393290385
101211,0.05876900091458365
101213,0.06912748453750711
101223,0.07504247514383368
101225,0.1321769417396482
101237,0.09554424367537631
101243,0.08337896532471302
101244,0.11987906856894046
101258,0.060863958569100145
101259,0.08341283755813529
101268,0.14280087879157705
101269,0.09261728648050595
101271,0.08086040212743083
101279,0.04970457916633352
101281,0.1677384069286257
101287,0.0881729278728332
101292,0.05361933623913789
101294,0.07722723705845007
101296,0.06368546981928304
101297,0.044191074269068785
101299,0.08505667243282244
101301,0.08136251200304605
101305,0.0916959720952777
101308,0.13155431148764263
101318,0.03800721265534699
101327,0.15321464696295267
101329,0.04618134752268421
101332,0.07226971602683255
101337,0.04797824898698075
101343,0.05282221959145092
101345,0.05249142825015849
101346,0.03473670569709447
101353,0.05209573825784889
101354,0.10909805752251522
101355,0.15319767575626475
101356,0.05546458647273642
101362,0.09603599927839188
101363,0.1719276893127099
101365,0.04799731905428252
101366,0.10215919241898284
101367,0.14577023977146797
101368,0.03736576863936413
101374,0.1143410203552037
101380,0.04457792964257288
101383,0.057162072521772814
101398,0.040417525981338194
101399,0.15273263493328187
101401,0.1276136828466263
101412,0.08056953870886156
101426,0.08208114000479384
101427,0.23075844480369687
101428,0.09506004134034216
101429,0.08950800244068507
101434,0.0701210578336136
101440,0.1113342762918729
101448,0.09270226856279545
101449,0.0794204572022276
101465,0.08173540791266014
101467,0.06492919332757131
101472,0.06398599218880748
101478,0.18621491394847342
101497,0.05589370531426594
101504,0.10443884213400789
101547,0.04730973571562376
101548,0.08039607568146262
101555,0.11181260622130909
101570,0.049691638030909084
101572,0.08066550746860086
101578,0.0556171900438563
101580,0.11330439562514777
101588,0.09447805978813065
101602,0.09251767722835348
101610,0.10991684330856576
101614,0.06336454320015301
